id_kinopoisk,title,genres,actors,description,countries
8129,101 далматинец,"['Мультфильм', 'Семейный', 'Приключения']","['Род Тейлор', 'Дж. Пэт О’Мэлли', 'Бетти Лу Джерсон', 'Марта Вентуорф', 'Бен Райт', 'Кейт Бауэр', 'Дэвид Фрэнкхэм', 'Фредерик Уорлок', 'Лиза Дэвис', 'Том Конуэй', 'Борис Хасанов', 'Геннадий Бачинский', 'Николай Федорцов', 'Амалия Мордвинова', 'Людмила Ксенофонтова']","История поиска и спасения щенят далматинских догов, которые были похищены у своих хозяев по приказу злобной фурии, Стервеллы Де Виль. Алчная модница задумала сшить себе пятнистый меховой наряд из шкурок бедных малюток. Однако животные, объединившись, ухитряются проучить ее.",['США']
45300,Женитьба Бальзаминова,"['Мелодрама', 'Комедия', 'История']","['Георгий Вицин', 'Людмила Шагалова', 'Лидия Смирнова', 'Екатерина Савинова', 'Жанна Прохоренко', 'Людмила Гурченко', 'Тамара Носова', 'Николай Крючков', 'Ролан Быков', 'Инна Макарова']","Мелкий чиновник Бальзаминов мечтает жениться  и обязательно на богатой. Забавные ситуации, в которых то и дело оказывается герой, пытающийся найти невесту, составляют сюжет одной из популярнейших отечественных кинолент.",['СССР']
45321,Жила-была девочка,"['Драма', 'Военный']","['Нина Иванова', 'Наталья Защипина', 'Ада Войцик', 'Вера Алтайская', 'Лидия Штыкан', 'Александр Лариков', 'Николай Корн', 'Елена Кириллова']","История двух маленьких блокадниц в осажденном Ленинграде  7-летней Настеньки и 5-летней Катеньки. Голод, холод, путешествия через вымерзший город к Неве с санками за водой, смерть матери, ранение  все это выпало на долю детей, перенесших наравне со взрослыми все тяготы войны.",['СССР']
146369,Красный шар,"['Короткометражка', 'Фэнтези', 'Драма', 'Комедия', 'Семейный']","['Паскаль Ламорис', 'Жорж Селье', 'Владимир Попов', 'Поль Пере', 'Рени Марион', 'Сабина Ламорис', 'Мишель Пезин', 'Рено', 'Дэвид Сешан']","Париж 1950-х годов. По дороге в школу Паскаль снимает с фонарного столба большой шар красного цвета. Вместо того чтобы улететь, воздушный шар чудесным образом следует за мальчиком повсюду. Между ними рождается дружба, вызывающая удивление взрослых и зависть мальчишек.",['Франция']
57082,"Германия, год нулевой","['Драма', 'Военный']","['Эдмунд Мошке', 'Эрнст Питтшау', 'Ингетрауд Хинце', 'Франц-Отто Крюгер', 'Эрих Гюне', 'Хайди Бланкнер', 'Йо Хербст', 'Барбара Хинц', 'Карл Крюгер', 'Alexandra Manys']","По разрушенному бомбежками Берлину бегает белокурый немецкий мальчик Эдмунд Келер в попытках найти пропитание для себя и своей семьи. Остальные домочадцы полностью деморализованы крушением незыблемого мифа о величии нации. Руины некогда прекрасного города, горестные очереди за бесплатной едой, попытка продать последнее и отчаянные попытки нащупать хоть какой-то смысл дальнейшего существования. 

Существует мнение, что синдром поражения после победы может быть преодолен лишь детским сознанием. Мальчик впитывает этот страшный мир, и в какой-то момент переходит по ту сторону добра и зла.","['Италия', 'Франция', 'Германия']"
46501,Магия черная и белая,['Комедия'],"['Павел Плисов', 'Антон Гранат', 'Александр Леньков', 'Марианна Казенная', 'Денис Левин', 'Александр Суханов', 'Наталья Попова', 'Андрей Пузанов', 'Николай Волков мл.', 'Любовь Малиновская']","Закадычные друзья, четверокласники Сева Кухтин, неутомимый выдумщик и заводила, и солидный, степенный Витя Елхов всем надоели своими проказами. Никто, казалось, не в силах был повлиять на них. Когда же в классе появилась новенькая, положение дел изменилось. На классном собрании Эльвира Сабоните заявила, что на ребят не действуют никакие уговоры и увещевания, потому что они ничем не интересуются и тратят свое свободное время не на увлечения, а на шалости. Девочка предложила не брать ребят в поход, пока они не займутся чем нибудь всерьез. Пришлось Севе и Вите искать себе дело по душе. Перепробовали они и кактусы, и музыку, и филателию, проштудировали старинное руководство «Черная и белая магия» для фокусников. Наконец одноклассникам стало ясно, что главный интерес у ребят  их дружба.",['СССР']
278430,Всегда: Закат на Третьей авеню 2,['Драма'],"['Хидэтака Ёсиока', 'Коюки', 'Синъити Цуцуми', 'Хироко Якусимару', 'Маки Хорикита', 'Кадзуки Косимидзу', 'Томокадзу Миура', 'Масако Мотаи', 'Фумиё Кохината', 'Кэнта Суга']","Токио, 1959 год. Рюноскэ Тягава, автор низкопробного чтива, мечтает написать роман, который получил бы престижную литературную премию. Но жизнь не способствует творческим планам  его подруга Хироми исчезла, а его воспитанника Дзюнноскэ, к которому он так привязан, грозит забрать отец. В доме напротив, у автомеханика Судзуки, тоже не без проблем. Его сын Иппэй вовсе не в восторге от того, что с ними будет жить двоюродная сестра Мика, отец которой запутался в финансовых проблемах. Жизнь на Третьей улице не устает удивлять. Жена Судзуки встречает своего давнего возлюбленного; Хироми работает в стриптиз-баре; некий человек, выдающий себя за представителя премиального комитета, обещает Тягаве победу за небольшую взятку.",['Япония']
44623,Гусарская баллада,"['Мюзикл', 'Комедия', 'Военный']","['Лариса Голубкина', 'Юрий Яковлев', 'Игорь Ильинский', 'Николай Крючков', 'Виктор Кольцов', 'Антоний Ходурский', 'Татьяна Шмыга', 'Лев Поляков', 'Алексей Полевой', 'Владимир Ширяев']","Исторический анекдот, удачно и к месту рассказанный, всегда найдет благодарных слушателей, а, тем более, зрителей. История девицы-корнета, желающей наравне с мужчинами защищать отечество, была счастливо вспомнена драматургом А. Гладковым, воплощена им в комедии «Давным-давно» и экранизирована Э. Рязановым в 1962  к 150-летнему юбилею победы над Наполеоном.Все удачно сложилось в этом киноводевиле: и знакомый сюжет, изобилующий приключениями, переодеваниями, интригами, и замечательная, использующая характерные жанровые модели  романса, баллады, гусарской песни  музыка Т. Хренникова, и звездный актерский ансамбль.",['СССР']
673506,Кара,"['Мультфильм', 'Короткометражка', 'Фантастика', 'Драма']","['Вэлори Керри', 'Терселин Кёртли', 'Ханако Дандзо']","Kara  последняя работа Quantic Dream, созданная на PlayStation 3. Kara это демонстрация новых технологий анимации и захвата движений. В этой демонстрации вы можете наблюдать всего одну героиню  вся сцена выстроена исключительно вокруг нее. Kara демонстрирует то, на что способен новый движок студии, который будет использован в следующем проекте команды.",['Франция']
2058,Чаплин,"['Драма', 'Комедия', 'Биография']","['Роберт Дауни мл.', 'Энтони Хопкинс', 'Мойра Келли', 'Кевин Клайн', 'Пол Рис', 'Кевин Данн', 'Джеральдин Чаплин', 'Дэн Эйкройд', 'Дайан Лэйн', 'Милла Йовович']","Фильм охватывает всю жизнь великого Чаплина, начиная с нищего детства в Лондоне. Перед зрителем проходит его работа в водевиле, ни с чем не сопоставимый успех кинозвезды и режиссера немого кино, его вынужденный отъезд в Швейцарию из-за обвинений за сочувствие коммунистам, триумфальное возвращение в Голливуд для принятия особого «Оскара» за труд всей его жизни.","['США', 'Франция', 'Япония', 'Италия']"
7745,Кабаре,"['Драма', 'Мюзикл']","['Лайза Миннелли', 'Майкл Йорк', 'Хельмут Грим', 'Джоэл Грей', 'Фриц Веппер', 'Мариза Беренсон', 'Элизабет Нойман-Виртель', 'Хелен Вита', 'Сигрид фон Рихтхофен', 'Герд Весперманн']","Американская певица Салли Боулз развлекает Берлин эпохи Веймарской республики на подмостках кабаре Kit-Kat club. За дверями клуба  политический и экономический хаос, восхождение к власти нацистов, еврейские погромы. Внутри  вечный праздник. Перемены в относительно беззаботную жизнь Салли вносят встреча с Брайаном  англичанином, подрабатывающим уроками, которые он дает богатой молодой еврейке, и Максом  богатым немецким плейбоем.",['США']
66389,Приключения канонира Доласа,"['Комедия', 'Военный']","['Мариан Кочиняк', 'Джанина Боронска', 'Адам Киприан', 'Виргилиуш Грынь', 'Здзислав Кузьняр', 'Юзеф Лодыньский', 'Ярослав Скульский', 'Томаш Заливский', 'Эльжбета Старостецка', 'Анджей Гавроньский', 'Алексей Золотницкий', 'Виктор Авдюшко', 'Михаил Глузский', 'Андрей Тарасов', 'Юрий Боголюбов']","1 сентября 1939 года. Польский солдат Франтишек Долас, проспав свою станцию, просыпается ночью в поезде на польско-немецкой границе. С его выстрела в немецкого офицера, которого Долас принял за диверсанта, в результате комичных совпадений, начинается не только Вторая мировая война, но и цепь невероятных приключений в немецком лагере для военнопленных, Австрии, Африке, Югославии и в Польше, на суше, в море и в воздухе.",['Польша']
734877,Варшавская мелодия,"['Мюзикл', 'Мелодрама']","['Михаил Ульянов', 'Юлия Борисова']",История любви русского юноши и польской девушки. Время действия  от первых послевоенных лет до шестидесятых годов.,['СССР']
464855,Адонис XIV,['Короткометражка'],,,['СССР']
36330,Слуга,['Драма'],"['Дирк Богард', 'Джеймс Фокс', 'Сара Майлз', 'Венди Крэйг', 'Катрин Лэйси', 'Ричард Вернон', 'Энн Фёрбэнк', 'Дорис Нолан', 'Патрик Мэги', 'Джил Мелфорд']","Недавно осиротевший аристократ нанимает в слуги человека с безупречными рекомендациями, но вскоре выясняется, что тот ведет нечестную игру и имеет некий коварный план.",['Великобритания']
46175,Большая семья,['Драма'],"['Сергей Лукьянов', 'Борис Андреев', 'Вера Кузнецова', 'Алексей Баталов', 'Сергей Курилов', 'Вадим Медведев', 'Борис Битюков', 'Ия Арепина', 'Клара Лучко', 'Екатерина Савинова']","История о трех поколениях семьи потомственных рабочих-судостроителей. Самым сложным характером наделен Алексей: ушел из семьи, потерял профессию, любимую девушку, но все же нашел силы вернуть свое счастье.",['СССР']
13499,Фицкарральдо,"['Драма', 'Приключения']","['Клаус Кински', 'Клаудия Кардинале', 'Жозе Левгой', 'Мигель Анхель Фуэнтес', 'Пол Хиттшер', 'Юрекеке Энрике Бооркес', 'Гранди Отелу', 'Петер Берлинг', 'Давид Перес Эспиноса', 'Милтон Насименту']","Меломан Брайан Фицджеральд, которого индейцы называют Фиццкарральдо, одержим идеей построить в родном городке Икитосе настоящий оперный театр. Для этого он затевает безумную авантюру, причем на последние деньги,  отправляется на поиски каучуковой плантации в джунглях Амазонки.",['Германия (ФРГ)']
221832,В собачьей шкуре,"['Мультфильм', 'Короткометражка', 'Комедия', 'Семейный']",,,['США']
707675,Какой чудесный день,"['Мультфильм', 'Фэнтези', 'Драма', 'Комедия']",,"Эта история о Билле  человеке средних лет, неприметном служащем, который узнает о наследственном психическом заболевании и настойчиво пытается понять для себя, продираясь через бесконечный поток делирия  есть ли смысл в дальнейшей жизни? И если есть  в чём он?",['США']
322903,Глубокая вера,['Драма'],"['Фрэнк Ротенбаш', 'Жанна Вильгельм', 'Хэмилтон Дламини', 'Кэндис Д’Арси', 'Шон Майкл', 'Регхардт ван дер Берг', 'Антон Тройрних', 'Морн Теуниссен', 'Рошелль Бачан', 'Каспер Баденхорст']","История из жизни фермера Энгеса Бахена, вынужденного в поисках лучшей жизни переехать со своей семьёй из Замбии в КваЗулу-Натал. Однако он быстро замечает, что жизнь в новой стране не очень отличается от жизни в Замбии. Тут господствует такое же противостояние черных и белых. Незнание языка усугубляет его положение. Встречая все новые трудности, Энгес погружается в пучину страха и депрессии. Когда силы Энгеса иссякли,  он доверяет свою жизнь Иисусу Христу. Различные удары судьбы испытывают его веру на стойкость, укрепляют его упование на Бога. Во время сильнейшей и продолжительной засухи Энгес сеет семя веры  картофель. Если картофель не вырастет,  он лишится фермы. Она отдана под залог банку Вознаградит ли Бог его доверие Ему?..",['ЮАР']
426,Ребекка,"['Триллер', 'Драма', 'Мелодрама', 'Детектив']","['Лоуренс Оливье', 'Джоан Фонтейн', 'Джордж Сэндерс', 'Джудит Андерсон', 'Найджел Брюс', 'Реджинальд Денни', 'С. Обри Смит', 'Глэдис Купер', 'Флоренс Бейтс', 'Мелвилл Купер']","Максимиллиан Де Уинтер  богатый мужчина, примерно год назад потерявший свою жену, Ребекку Де Уинтер. Он приезжает в Монте-Карло, где встречает миссис Ван Хоппер и её юную компаньонку. Постепенно Максимиллиан так увлекается молодой особой, что в конце концов женится на ней.Максимиллиан и новоиспеченная миссис Де Уинтер возвращаются в Мэндэрли, владение семьи Де Уинтеров в Корнуэлле. Там девушку начинает преследовать и подавлять «присутствие» Ребекки, которое она находит абсолютно во всём.",['США']
437,Это случилось однажды ночью,"['Мелодрама', 'Комедия']","['Кларк Гейбл', 'Клодетт Кольбер', 'Уолтер Коннолли', 'Роско Карнс', 'Джеймисон Томас', 'Алан Хейл', 'Артур Хойт', 'Бланш Фредеричи', 'Чарльз С. Уилсон', 'Эрни Адамс']","Элли собирается замуж за знаменитого летчика Кинга Вестли, но ее отец презирает того, считая светским бездельником, поэтому он сажает дочь под замок и ищет основания для аннулирования помолвки. Элли удается бежать и она отправляется навстречу суженому в Нью-Йорк на автобусе. В том же автобусе едет только что уволенный репортер Питер.Ему необходима сенсация, чтобы восстановить отношения с редактором. В лице беглой наследницы миллионов, которую ищет полиция всей страны, судьба улыбается ему. Он обещает помочь ей, но в пути планы обоих меняются. О, великая сила любви.",['США']
424,Новый кинотеатр &#039;Парадизо&#039;,['Драма'],"['Антонелла Аттили', 'Энцо Каннавале', 'Иза Даниэли', 'Лео Гульотта', 'Марко Леонарди', 'Пупелла Маджио', 'Аньезе Нано', 'Леопольдо Триесте', 'Сальваторе Кашо', 'Тано Чимароза', 'Лариса Данилина', 'Вадим Андреев', 'Игорь Ясулович', 'Сергей Чекан', 'Ольга Сирина']","Это рассказ о счастливых днях, когда итальянское кино еще не знало о том, что такое «кризис итальянского кинематографа». В центре разделенной как бы на три части картины  сицилийский мальчишка Сальваторе.","['Италия', 'Франция']"
503263,Сказание о Рустаме,"['Фэнтези', 'Драма', 'Приключения']","['Бимболат Ватаев', 'Хашим Гадоев', 'Отар Коберидзе', 'Махмуджан Вахидов', 'Светлана Норбаева', 'Мухамеджан Касымов', 'Марьям Исаева', 'Алим Ходжаев', 'Ходжакули Рахматуллаев', 'Гурминч Завкибеков']","Эпическое сказание о подвигах легендарного древнеиранского богатыря Рустама  смелого воина, готового всегда придти на помощь тому, кто в ней нуждается. На экране герои эпоса: певец, говорящий правду жестокому властелину, и дэв, постоянно меняющий свои обличья.",['СССР']
596186,Изъян,['Драма'],"['Улугбек Кадыров', 'Убайдулла Омон', 'Саида Раметова', 'Юлдуз Хамидова', 'Тахир Саидов', 'Шахзода', 'Отабек Махкамов']","Фаруха обвиняют в финансовых махинациях с кредитами банка, где он работает. Его судят. Чтобы спасти сына, мать продает дом и машину, покрывая долги банку. Фарух выходит на свободу, но теперь ему срочно надо найти деньги, чтобы сохранить дом. Он узнает о смертельной болезни дочери председателя банка и предлагает ей выйти замуж за него и обещает «носить ее на руках» и сделать счастливой. Она соглашается на брак по расчету",['Узбекистан']
811848,Хранитель плотины,"['Мультфильм', 'Короткометражка', 'Фэнтези', 'Драма', 'Семейный']","['Ларс Миккельсен', 'Courtney Lockwood']","Фильм рассказывает об одном маленьком городке, выжившем в далеком будущем лишь благодаря огромной плотине с ветряной мельницей, которая работает как вентилятор, не пускающий загрязненный воздух в город.На этой плотине не покладая рук работает маленький поросенок. Он поддерживает вращение лопастей мельницы и тем самым защищает город, несмотря на оскорбления со стороны его одноклассников и полное безразличие общественности. Но однажды в классе поросенка появляется новый ученик, который изменит все",['США']
252027,Весьегонская волчица,"['Драма', 'Приключения']","['Олег Фомин', 'Лев Борисов', 'Елена Дробышева', 'Лев Дуров', 'Владимир Гостюхин', 'Наталья Казначеева', 'Ирина Савина', 'Александр Тютин']","Герой фильма  Егор  потомственный охотник-волчатник. Он жил среди природы, как жили его дед и прадеды: растил дочь, любил лес, охотился, отстреливал волков. Но вдруг его жизнь пересекается с жизнью необыкновенной ВОЛЧИЦЫ. История которая произошла с Егором и вожаком стаи  умной, опытной,  а потому крайне опасной волчицей и стала сюжетом фильма.Человеку и зверю придётся пройти через множество испытаний, которые изменят их. Месть, ненависть, любовь, предательство, стремление понять друг друга и невозможность договориться  все эти чувства переживут вместе с главными героями и жители небольшой российской деревушки где происходит действие фильма.",['Россия']
1045385,Морожены песни,"['Мультфильм', 'Короткометражка']",['Евгений Леонов'],"В архангельском крае народные песни застывают на зимнем морозе, превращаясь в узоры. Прибывший в Архангельск иностранец отправляет мороженые песни за границу и устраивает концерт.",['СССР']
227405,История одного преступления,"['Мультфильм', 'Короткометражка']",['Зиновий Гердт'],"Шум, создаваемый неделикатными соседями по дому, доводит добрейшего Василия Васильевича Мамина до покушения на убийство.",['СССР']
61807,Один гигантский прыжок,"['Документальный', 'Музыка']","['Аша Бхосл', 'Whirimako Black', 'Тим Бут', 'Дункан Бриджман', 'Jamie Catto', 'Нене Черри', 'Рам Дасс', 'Брайан Ино', 'Cosi Fabian', 'Майкл Франти']",,['Великобритания']
460,На западном фронте без перемен,"['Драма', 'Военный']","['Луис Волхайм', 'Лью Эйрз', 'Джон Рэй', 'Арнольд Люси', 'Бен Александр', 'Скотт Колк', 'Оуэн Дэвис мл.', 'Уолтер Роджерс', 'Уильям Бэйкуэлл', 'Расселл Глисон']","Рассказ о простых немецких школьниках старших классов, которые под действием патриотической пропаганды идут на войну, принимая её как игру, и не знают, что впереди их ждет только смерть.",['США']
418303,Извещение о смерти,['Драма'],"['Сёта Мацуда', 'Такаси Цукамото', 'Рико Наруми', 'Такаюки Ямада', 'Акира Эмото', 'Рёхэй Абэ', 'Исеки Чин', 'Дэндэн', 'Норико Эгути', 'Дзюн Фубуки']","В недалеком будущем правительство Японии в попытке исключить суицидальные наклонности у молодых людей и повысить их сознательность, вводит практику «икигами». По результатам национальной лотереи смертной казни подлежит каждый тысячный гражданин в возрасте от 18-х до 24-х лет. За 24 часа до смерти он получает извещение  икигами.Фудзимото Кэнго  новый служащий Министерства здравоохранения и социального обеспечения, его работа  доставлять икигами.",['Япония']
645053,Реквием 2019,['Короткометражка'],['Рутгер Хауэр'],Последний оставшийся на Земле синий кит встречается с глазу на глаз со своим единственным врагом  человеком,['Дания']
221818,Кот в крапинку,"['Мультфильм', 'Короткометражка', 'Комедия', 'Семейный']",['Лиллиэн Рэндольф'],,['США']
222871,Дети Ванюшина,['Драма'],"['Борис Андреев', 'Нина Зорская', 'Александр Кайдановский', 'Людмила Гурченко', 'Валентина Шарыкина', 'Александр Воеводин', 'Олег Голубицкий', 'Виктор Павлов', 'Елена Соловей', 'Людмила Белугина']","Внешне в семье Ванюшиных все благопристойно  жизнь течет, как во всех купеческих домах. Но глубокая, непреодолимая пропасть отделяет родителей от детей, такая же пропасть лежит и между самими детьми. Откровенный разговор с младшим сыном заставляет главу семьи Александра Егоровича Ванюшина посмотреть правде в глаза.",['СССР']
43166,Послесловие,['Драма'],"['Ростислав Плятт', 'Андрей Мягков', 'Юрий Сенкевич', 'Феликс Яворский', 'Владимир Кремена', 'Людмила Зорина']","Из небольшого провинциального городка к дочери-москвичке приезжает отец. Однако она в командировке  и старику предстоит провести неделю в обществе зятя. Встречаются две личности, хоть и связанные семейными узами, но, по сути, незнакомые друг другу. Стоящие на разных жизненных позициях",['СССР']
44327,Два бойца,"['Военный', 'Драма', 'Мелодрама']","['Марк Бернес', 'Борис Андреев', 'Вера Шершнёва', 'Янина Жеймо', 'Максим Штраух', 'Иван Кузнецов', 'Степан Крылов', 'Лаврентий Масоха', 'Эммануил Геллер', 'Сергей Комаров']","Фильм снят во время войны по повести Льва Славина «Мои земляки». Искренний и правдивый рассказ о дружбе Аркадия Дзюбина, неунывающего, лихого и бедового парня из Одессы, и Саши Свинцова  «Саши с Уралмаша».",['СССР']
70911,Франсуаза или супружеская жизнь,['Драма'],"['Мари-Жозе Нат', 'Жак Шаррье', 'Мишель Сюбор', 'Маша Мериль', 'Альфред Адам', 'Джани Эспозито', 'Жак Моно', 'Ив Венсан', 'Бланшетт Брюнуа', 'Жаклин Порель', 'Нелли Витепаш', 'Вячеслав Тихонов', 'Евгений Жариков', 'Юлиана Бугаева', 'Владимир Прокофьев']","В этом фильме две серии: «Супружеская жизнь: точка зрения Жан-Марка» и «Супружеская жизнь: точка зрения Франсуазы», в котором одни и те же события показаны сначала глазами мужа, а потом  глазами жены, и результат увиденного оказывается различным, потому что у каждой из сторон своя «правда».","['Франция', 'Италия', 'Германия (ФРГ)']"
46581,"Я, бабушка, Илико и Илларион","['Мелодрама', 'Комедия']","['Сосо Орджоникидзе', 'Сесилия Такаишвили', 'Александр Жоржолиани', 'Григол Ткабладзе', 'Манана Абазадзе', 'Кира Андроникашвили', 'Тенгиз Даушвили', 'Иосиф Гогичаишвили', 'Шалва Херхеулидзе', 'Александр Гомелаури', 'Геннадий Бортников', 'Елена Понсова', 'Аркадий Вовси', 'Евгений Весник', 'Ольга Громова']","Экранизация рассказа Нодара Думбадзе. Нежное и грустное повествование о жизни и повседневных заботах жителей большого грузинского села, увиденной глазами подростка.",['СССР']
45636,В степях Украины,['Комедия'],"['Дмитрий Милютенко', 'Любовь Комарецкая', 'Константин Кульчицкий', 'Алексей Омельчук', 'Варвара Чайка', 'Николай Яковченко', 'Ольга Кусенко', 'Василий Дашенко', 'Юрий Шумский', 'Надежда Новацкая']","Спектакль Киевского государственного академического украинского драматического театра о двух друзьях, в прошлом  участниках гражданской войны, а сейчас  председателей колхозов «Смерть капитализму» и «Тихая жизнь». И если у Саливона Чеснока все усилия направлены на развитие общественного богатства колхоза, то Галушка борется за благополучие личного хозяйства каждого колхозника. Их стычка на этом грунте и составляет основу сюжета комедийного спектакля",['СССР']
43515,Не горюй!,"['Драма', 'Комедия']","['Серго Закариадзе', 'Вахтанг Кикабидзе', 'Софико Чиаурели', 'Анастасия Вертинская', 'Лия Гудадзе', 'Верико Анджапаридзе', 'Сесилия Такаишвили', 'Ариадна Шенгелая', 'Гоги Кавтарадзе', 'Ипполит Хвичия', 'Феликс Яворский']","После окончания Петербургского университета, полный надежд и грандиозных планов, возвращается в родной городок молодой врач Бенжамен Глонти. Но жизнь, как и до его отъезда, течет своим чередом: растет семейство сестры, усердно с утра до вечера переписывает бумаги ее муж Лука, время от времени спускаясь в погребок, чтобы «опрокинуть» рюмочку. 

И по-прежнему, слоняясь без дела, «достает» всех адвокат Додо. Бенжамен стал горевать по несостоявшейся жизни. И тогда, чтобы поправить дела брата, решила Софико женить его на дочери старого лекаря",['СССР']
19388,Легенда о Лобо,"['Приключения', 'Семейный']","['Рекс Аллен', 'Ингвальд Лиеберкинн']","О хитроумном волке, который по всем статьям обставляет человека, заботясь о безопасности своей дружной стаи.",['США']
542451,Незнакомец и незнакомка,"['Мюзикл', 'Драма', 'Мелодрама', 'Комедия']","['Приянка Чопра', 'Обри К. Миллер', 'Ранбир Капур', 'Карл Марино', 'Пуджа Кумар', 'Кумар Паллана', 'Эдвард Зонненблик', 'Зайед Кхан', 'Илона Марино', 'Рауль Бустаманте']","Это история о двух незнакомцах. Два человека могут встретиться где угодно. В нью-йоркском такси в дождливый полдень, в баре по соседству, в очереди у банкомата, в самолете над облаками, глубоко под водой с аквалангом, в эпицентре землетрясения, сидя на лавочке у Тадж-Махала или стоя у подножия Египетских пирамид. Вы можете встретиться при самых обычных обстоятельствах или при весьма экзотических. Акаш и Киара встретились в самой необычной ситуации. Но что, если два человека, случайно встретившись, хотят так и остаться друг другу чужими? Это история о путешествии двух незнакомцев, чья дорога по побережью полна страданиями и эйфорией любви, но только они не осознают этого в череде веселых неудач своего дорожного приключения, ведь каждый пытается осуществить свои желания. Но жизнь, как водится, часто заставляет нас принимать решения, и это не всегда безболезненно. Двое расстаются, понимая, что их совместные дни были коротким безумием и надо возвращаться в реальную жизнь. Они расстаются, так же, как и встретились  незнакомцами.Но может ли любовь, внезапно вспыхнувшая между двумя людьми соперничать с нашими стереотипами? Стоит ли давать ей шанс? Стоит ли оставлять позади то, что было привычно и понятно? Может это просто мимолетная влюбленность? Или это действительно начало большой любви, которую здесь они никак не ожидали? Последуй за Акашем и Киарой, за их ярким, современным и трогательным путешествием, случайно столкнувшем их с тем, ради чего стоить жить. А ты можешь позволить незнакомцу поменять свою жизнь навсегда?.",['Индия']
72621,Нибелунги: Зигфрид,"['Фэнтези', 'Драма', 'Приключения']","['Гертруда Арнольд', 'Маргарете Шён', 'Ханна Ральф', 'Пауль Рихтер', 'Теодор Лоос', 'Ганс Карл Мюллер', 'Эрвин Бисвангер', 'Бернхард Гёцке', 'Ганс Адалберт Шлеттов', 'Харди фон Франсуа']",Немой художественный фильм Фрица Ланга по мотивам средневековой германской эпической поэмы «Песнь о Нибелунгах».,['Германия']
225726,Сила любви,"['Мелодрама', 'Семейный']","['Шамми Капур', 'Нирупа Рой', 'Прем Чопра', 'Санни Деол', 'Амрита Сингх', 'Сундер', 'Раджив Ананд', 'Гога Капур', 'Анну Капур', 'Тилак Мехта', 'Владимир Балашов', 'Наталья Рычагова', 'Юрий Саранцев', 'Андрей Гриневич', 'Ольга Гаспарова']","Красавица капризна и избалована, влюбленный юноша настойчив и отважен, отец упрям, злодей коварен и хитер. Кроме того, героиня  наследница своего не очень мудрого, но очень богатого отца, а герой  всего лишь бедный парень, добывающий пропитание тяжкой работой на маленькой ферме. Отсюда многочисленные препятствия и трудности.",['Индия']
